packet_size,timestamp,protocol,ip_src,ip_dst,transport,tls_version,tcp_seq,tcp_ack,tcp_window,tcp_flags,tcp_srcport,tcp_dstport,inter_packet_time,flow_size,flow_volume,packets_per_flow,tcp_retransmissions,payload_entropy,tls_handshake_type,tls_cipher_suite
1434,1739284577.190638,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,1381,1771,268288,24,443,51386,0.0,17,15593,17,1,,,Unknown
1434,1739284577.190638,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,2761,1771,268288,16,443,51386,0.0,18,17027,18,1,,,Unknown
1434,1739284577.190638,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,4141,1771,268288,24,443,51386,0.0,19,18461,19,1,,,Unknown
1434,1739284577.190638,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,5521,1771,268288,16,443,51386,0.0,20,19895,20,1,,,Unknown
54,1739284577.190704,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1771,6901,131072,16,51386,443,6.604194641113281e-05,11,1440,11,0,,,Unknown
1434,1739284577.190748,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,6901,1771,268288,24,443,51386,4.38690185546875e-05,21,21329,21,1,,,Unknown
54,1739284577.190781,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1771,8281,131072,16,51386,443,3.314018249511719e-05,12,1494,12,1,,,Unknown
1434,1739284577.190832,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,8281,1771,268288,16,443,51386,5.078315734863281e-05,22,22763,22,1,,,Unknown
1290,1739284577.190832,TLS,142.251.209.10,10.12.16.216,TCP,0x0303,9661,1771,268288,24,443,51386,0.0,23,24053,23,1,,,Unknown
54,1739284577.190846,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1771,10897,131072,16,51386,443,1.4066696166992188e-05,13,1548,13,1,,,Unknown
128,1739284577.191741,TLS,10.12.16.216,142.251.209.10,TCP,0x0303,1771,10897,131072,24,51386,443,0.0005478858947753906,14,1676,14,1,,,Unknown
56,1739284577.213613,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,6779,2217,268032,16,443,51384,0.011728048324584961,12,7446,12,0,,,Unknown
66,1739284577.224813,TCP,142.250.123.94,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51387,0.0,1,66,1,1,,,Unknown
54,1739284577.224952,TCP,10.12.16.216,142.250.123.94,TCP,Unknown,1,1,131072,16,51387,443,0.00013899803161621094,2,120,2,1,,,Unknown
98,1739284577.225107,TLS,10.12.16.216,20.199.120.151,TCP,0x0303,1,1,512,24,63489,443,0.00015497207641601562,1,98,1,1,,,Unknown
429,1739284577.225635,TLS,10.12.16.216,142.250.123.94,TCP,0x0301,1381,1,131072,24,51387,443,0.0004711151123046875,3,549,3,1,,1.0,Unknown
56,1739284577.241762,TCP,216.58.204.150,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51388,0.012375831604003906,2,122,2,1,,,Unknown
56,1739284577.241762,TCP,216.58.204.150,10.12.16.216,TCP,Unknown,1,1818,268288,16,443,51388,0.0,3,178,3,1,,,Unknown
133,1739284577.241762,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,6779,2217,268032,24,443,51384,0.0,13,7579,13,1,,,Unknown
458,1739284577.244516,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,3597,6858,129792,24,51384,443,7.581710815429688e-05,10,1792,10,0,,,Unknown
1040,1739284577.244526,TLS,142.251.209.10,10.12.16.216,TCP,0x0303,10897,1845,268288,24,443,51386,1.0013580322265625e-05,24,25093,24,0,,,Unknown
1434,1739284577.244526,TLS,216.58.204.150,10.12.16.216,TCP,0x0303,1,1818,268288,16,443,51388,0.0,4,1612,4,1,,2.0,Unknown
1434,1739284577.244526,TCP,216.58.204.150,10.12.16.216,TCP,Unknown,1381,1818,268288,24,443,51388,0.0,5,3046,5,1,,,Unknown
54,1739284577.244601,TCP,10.12.16.216,216.58.204.150,TCP,Unknown,1818,2761,131072,16,51388,443,7.510185241699219e-05,4,665,4,0,,,Unknown
1434,1739284577.244644,TCP,216.58.204.150,10.12.16.216,TCP,Unknown,2761,1818,268288,16,443,51388,4.291534423828125e-05,6,4480,6,1,,,Unknown
1434,1739284577.244644,TCP,216.58.204.150,10.12.16.216,TCP,Unknown,4141,1818,268288,24,443,51388,0.0,7,5914,7,1,,,Unknown
344,1739284577.244644,TLS,216.58.204.150,10.12.16.216,TCP,0x0303,5521,1818,268288,24,443,51388,0.0,8,6258,8,1,,,Unknown
54,1739284577.244668,TCP,10.12.16.216,216.58.204.150,TCP,Unknown,1818,5811,131072,16,51388,443,2.4080276489257812e-05,5,719,5,1,,,Unknown
128,1739284577.24551,TLS,10.12.16.216,216.58.204.150,TCP,0x0303,1818,5811,131072,24,51388,443,0.0008420944213867188,6,847,6,1,,,Unknown
56,1739284577.247898,TCP,142.250.180.170,10.12.16.216,TCP,Unknown,9153,2262,268032,16,443,51385,0.00238800048828125,18,10146,18,0,,,Unknown
54,1739284577.296594,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1845,11883,130048,16,51386,443,0.0006608963012695312,15,1730,15,0,,,Unknown
1006,1739284577.301341,TLS,216.58.204.150,10.12.16.216,TCP,0x0303,5811,1892,268288,24,443,51388,0.0,9,7264,9,0,,,Unknown
56,1739284577.302647,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,6858,4001,266496,16,443,51384,0.0,14,7635,14,0,,,Unknown
229,1739284577.314978,TLS,20.199.120.151,10.12.16.216,TCP,0x0303,1,45,8104,24,443,63489,0.0,1,229,1,1,,,Unknown
54,1739284577.348948,TCP,10.12.16.216,216.58.204.150,TCP,Unknown,1892,6763,130048,16,51388,443,0.0007610321044921875,7,901,7,0,,,Unknown
54,1739284577.364935,TCP,10.12.16.216,20.199.120.151,TCP,Unknown,45,176,511,16,63489,443,0.0016188621520996094,2,152,2,0,,,Unknown
66,1739284577.380299,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,0,0,64240,2,51389,443,0.0003020763397216797,1,66,1,1,,,Unknown
66,1739284577.380499,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,0,0,64240,2,51390,443,0.00019979476928710938,2,132,2,1,,,Unknown
56,1739284577.380703,TCP,142.250.123.94,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51387,0.0002040863037109375,2,122,2,1,,,Unknown
56,1739284577.380703,TCP,142.250.123.94,10.12.16.216,TCP,Unknown,1,1756,268288,16,443,51387,0.0,3,178,3,1,,,Unknown
1434,1739284577.381942,TLS,142.250.123.94,10.12.16.216,TCP,0x0303,1,1756,268288,16,443,51387,0.0012390613555908203,4,1612,4,1,,2.0,Unknown
1434,1739284577.381942,TCP,142.250.123.94,10.12.16.216,TCP,Unknown,1381,1756,268288,24,443,51387,0.0,5,3046,5,1,,,Unknown
1434,1739284577.381942,TCP,142.250.123.94,10.12.16.216,TCP,Unknown,2761,1756,268288,16,443,51387,0.0,6,4480,6,1,,,Unknown
1434,1739284577.381942,TCP,142.250.123.94,10.12.16.216,TCP,Unknown,4141,1756,268288,24,443,51387,0.0,7,5914,7,1,,,Unknown
54,1739284577.382015,TCP,10.12.16.216,142.250.123.94,TCP,Unknown,1756,5521,131072,16,51387,443,7.295608520507812e-05,4,603,4,0,,,Unknown
1434,1739284577.382174,TCP,142.250.123.94,10.12.16.216,TCP,Unknown,5521,1756,268288,16,443,51387,0.0001590251922607422,8,7348,8,1,,,Unknown
986,1739284577.382174,TLS,142.250.123.94,10.12.16.216,TCP,0x0303,6901,1756,268288,24,443,51387,0.0,9,8334,9,1,,,Unknown
54,1739284577.382204,TCP,10.12.16.216,142.250.123.94,TCP,Unknown,1756,7833,131072,16,51387,443,3.0040740966796875e-05,5,657,5,1,,,Unknown
128,1739284577.382998,TLS,10.12.16.216,142.250.123.94,TCP,0x0303,1756,7833,131072,24,51387,443,0.0007939338684082031,6,785,6,1,,,Unknown
1434,1739284577.408478,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,6858,4001,266496,24,443,51384,0.012712955474853516,15,9069,15,1,,,Unknown
1434,1739284577.408478,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,8238,4001,266496,24,443,51384,0.0,16,10503,16,0,,,Unknown
54,1739284577.40857,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,4001,9618,131072,16,51384,443,9.202957153320312e-05,11,1846,11,0,,,Unknown
1242,1739284577.410382,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,9618,4001,266496,24,443,51384,0.0009019374847412109,17,11745,17,0,,,Unknown
165,1739284577.412743,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,4001,10806,129792,24,51384,443,0.00018715858459472656,12,2011,12,1,,,Unknown
177,1739284577.41312,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,4112,10806,129792,24,51384,443,0.0003769397735595703,13,2188,13,0,,,Unknown
624,1739284577.413225,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,4235,10806,129792,24,51384,443,0.0001049041748046875,14,2812,14,0,,,Unknown
66,1739284577.433113,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51389,0.0008730888366699219,1,66,1,1,,,Unknown
66,1739284577.433113,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51390,0.0,2,132,2,1,,,Unknown
54,1739284577.433164,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,1,1,131072,16,51389,443,5.078315734863281e-05,3,186,3,1,,,Unknown
54,1739284577.433182,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,1,1,131072,16,51390,443,1.811981201171875e-05,4,240,4,1,,,Unknown
442,1739284577.433763,TLS,10.12.16.216,142.251.209.46,TCP,0x0301,1381,1,131072,24,51390,443,0.0003190040588378906,5,682,5,1,,1.0,Unknown
410,1739284577.43405,TLS,10.12.16.216,142.251.209.46,TCP,0x0301,1381,1,131072,24,51389,443,0.00028705596923828125,6,1092,6,1,,1.0,Unknown
56,1739284577.46888,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,10806,4235,266496,16,443,51384,0.0,18,11801,18,0,,,Unknown
56,1739284577.474286,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,10806,4805,265984,16,443,51384,0.0026450157165527344,19,11857,19,1,,,Unknown
56,1739284577.486378,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51390,0.004303932189941406,3,188,3,1,,,Unknown
56,1739284577.486378,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,1,1769,268288,16,443,51390,0.0,4,244,4,1,,,Unknown
56,1739284577.486378,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51389,0.0,5,300,5,1,,,Unknown
56,1739284577.486378,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,1,1737,268288,16,443,51389,0.0,6,356,6,1,,,Unknown
1434,1739284577.502983,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,1,1769,268288,16,443,51390,0.004435062408447266,7,1790,7,1,,2.0,Unknown
1434,1739284577.502983,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,1381,1769,268288,24,443,51390,0.0,8,3224,8,1,,,Unknown
1434,1739284577.502983,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,2761,1769,268288,16,443,51390,0.0,9,4658,9,1,,,Unknown
1310,1739284577.502983,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,4141,1769,268288,24,443,51390,0.0,10,5968,10,1,,,Unknown
54,1739284577.503131,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,1769,5397,131072,16,51390,443,0.00014781951904296875,7,1146,7,0,,,Unknown
1434,1739284577.503341,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,1,1737,268288,16,443,51389,0.00021004676818847656,11,7402,11,1,,2.0,Unknown
1434,1739284577.503341,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,1381,1737,268288,24,443,51389,0.0,12,8836,12,1,,,Unknown
1434,1739284577.503341,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,2761,1737,268288,16,443,51389,0.0,13,10270,13,1,,,Unknown
1310,1739284577.503341,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,4141,1737,268288,24,443,51389,0.0,14,11580,14,1,,,Unknown
54,1739284577.503374,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,1737,5397,131072,16,51389,443,3.314018249511719e-05,8,1200,8,0,,,Unknown
128,1739284577.507171,TLS,10.12.16.216,142.251.209.46,TCP,0x0303,1769,5397,131072,24,51390,443,0.0007410049438476562,9,1328,9,1,,,Unknown
128,1739284577.507926,TLS,10.12.16.216,142.251.209.46,TCP,0x0303,1737,5397,131072,24,51389,443,0.00043702125549316406,10,1456,10,1,,,Unknown
54,1739284577.509876,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,1811,5397,131072,17,51389,443,0.00019097328186035156,11,1510,11,0,,,Unknown
146,1739284577.510134,TLS,10.12.16.216,142.251.209.46,TCP,0x0303,1843,5397,131072,24,51390,443,0.0002579689025878906,12,1656,12,0,,,Unknown
681,1739284577.511272,TLS,10.12.16.216,142.251.209.46,TCP,0x0303,1935,5397,131072,24,51390,443,0.0002200603485107422,13,2337,13,0,,,Unknown
193,1739284577.511362,TLS,10.12.16.216,142.251.209.46,TCP,0x0303,2562,5397,131072,24,51390,443,9.012222290039062e-05,14,2530,14,0,,,Unknown
66,1739284577.527443,TCP,10.12.16.216,142.250.180.174,TCP,Unknown,0,0,64240,2,51391,443,0.007025003433227539,1,66,1,1,,,Unknown
1010,1739284577.535475,TLS,142.250.123.94,10.12.16.216,TCP,0x0303,7833,1830,268288,24,443,51387,0.00015211105346679688,10,9344,10,0,,,Unknown
1036,1739284577.559087,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,5397,1843,268288,24,443,51390,0.005655050277709961,15,12616,15,0,,,Unknown
85,1739284577.559932,TLS,10.12.16.216,142.251.209.46,TCP,0x0303,2701,6379,130048,24,51390,443,0.00021195411682128906,15,2615,15,0,,,Unknown
1036,1739284577.560053,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,5397,1811,268288,24,443,51389,0.00012111663818359375,16,13652,16,1,,,Unknown
54,1739284577.560128,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,1812,6379,0,20,51389,443,7.486343383789062e-05,16,2669,16,0,,,Unknown
56,1739284577.561412,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,6379,1812,268288,17,443,51389,0.0012841224670410156,17,13708,17,0,,,Unknown
85,1739284577.561412,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,6379,1935,268288,24,443,51390,0.0,18,13793,18,1,,,Unknown
56,1739284577.56385,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,6410,2701,267776,16,443,51390,0.0,19,13849,19,0,,,Unknown
630,1739284577.564987,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,6410,2701,267776,24,443,51390,0.0,20,14479,20,1,,,Unknown
331,1739284577.564987,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,6986,2701,267776,24,443,51390,0.0,21,14810,21,0,,,Unknown
93,1739284577.564987,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,7263,2701,267776,24,443,51390,0.0,22,14903,22,0,,,Unknown
54,1739284577.56511,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,2732,7302,131072,16,51390,443,0.00012302398681640625,17,2723,17,0,,,Unknown
225,1739284577.56596,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,7302,2701,267776,24,443,51390,0.0008499622344970703,23,15128,23,0,,,Unknown
716,1739284577.56596,TLS,142.251.209.46,10.12.16.216,TCP,0x0303,7473,2701,267776,24,443,51390,0.0,24,15844,24,0,,,Unknown
659,1739284577.56596,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,10806,4805,265984,24,443,51384,0.0,20,12516,20,1,,,Unknown
156,1739284577.56596,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,11411,4805,265984,24,443,51384,0.0,21,12672,21,0,,,Unknown
54,1739284577.566064,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,2732,8135,130048,16,51390,443,5.984306335449219e-05,18,2777,18,1,,,Unknown
93,1739284577.566129,TLS,10.12.16.216,142.251.209.46,TCP,0x0303,2732,8135,130048,24,51390,443,6.508827209472656e-05,19,2870,19,1,,,Unknown
54,1739284577.566176,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,4805,11513,131072,16,51384,443,4.696846008300781e-05,15,2866,15,0,,,Unknown
116,1739284577.567011,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,4805,11513,131072,24,51384,443,0.0008351802825927734,16,2982,16,1,,,Unknown
54,1739284577.578041,TCP,10.12.16.216,142.250.123.94,TCP,Unknown,1830,8789,130048,16,51387,443,0.0054399967193603516,7,839,7,0,,,Unknown
66,1739284577.579507,TCP,142.250.180.174,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51391,0.0014660358428955078,1,66,1,1,,,Unknown
54,1739284577.579645,TCP,10.12.16.216,142.250.180.174,TCP,Unknown,1,1,131072,16,51391,443,0.00013780593872070312,2,120,2,1,,,Unknown
495,1739284577.580308,TLS,10.12.16.216,142.250.180.174,TCP,0x0301,1381,1,131072,24,51391,443,0.0006630420684814453,3,615,3,1,,1.0,Unknown
56,1739284577.616656,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,8135,2732,267776,16,443,51390,0.009320974349975586,25,15900,25,0,,,Unknown
56,1739284577.622564,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,11513,4867,265984,16,443,51384,0.0,22,12728,22,0,,,Unknown
56,1739284577.622564,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,8135,2771,267776,16,443,51390,0.0,26,15956,26,1,,,Unknown
56,1739284577.637526,TCP,142.250.180.174,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51391,0.01468801498413086,2,122,2,1,,,Unknown
56,1739284577.637526,TCP,142.250.180.174,10.12.16.216,TCP,Unknown,1,1822,268288,16,443,51391,0.0,3,178,3,1,,,Unknown
1434,1739284577.649671,TLS,142.250.180.174,10.12.16.216,TCP,0x0303,1,1822,268288,16,443,51391,0.0009810924530029297,4,1612,4,1,,2.0,Unknown
1434,1739284577.649671,TCP,142.250.180.174,10.12.16.216,TCP,Unknown,1381,1822,268288,24,443,51391,0.0,5,3046,5,1,,,Unknown
54,1739284577.649755,TCP,10.12.16.216,142.250.180.174,TCP,Unknown,1822,2761,131072,16,51391,443,8.392333984375e-05,4,669,4,0,,,Unknown
1434,1739284577.649814,TCP,142.250.180.174,10.12.16.216,TCP,Unknown,2761,1822,268288,16,443,51391,5.888938903808594e-05,6,4480,6,1,,,Unknown
1434,1739284577.649814,TCP,142.250.180.174,10.12.16.216,TCP,Unknown,4141,1822,268288,24,443,51391,0.0,7,5914,7,1,,,Unknown
54,1739284577.649829,TCP,10.12.16.216,142.250.180.174,TCP,Unknown,1822,5521,131072,16,51391,443,1.5020370483398438e-05,5,723,5,1,,,Unknown
1434,1739284577.649916,TCP,142.250.180.174,10.12.16.216,TCP,Unknown,5521,1822,268288,16,443,51391,8.702278137207031e-05,8,7348,8,1,,,Unknown
989,1739284577.649916,TLS,142.250.180.174,10.12.16.216,TCP,0x0303,6901,1822,268288,24,443,51391,0.0,9,8337,9,1,,,Unknown
54,1739284577.649956,TCP,10.12.16.216,142.250.180.174,TCP,Unknown,1822,7836,131072,16,51391,443,4.00543212890625e-05,6,777,6,1,,,Unknown
128,1739284577.650665,TLS,10.12.16.216,142.250.180.174,TCP,0x0303,1822,7836,131072,24,51391,443,0.0007090568542480469,7,905,7,1,,,Unknown
1434,1739284577.693984,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,11513,4867,265984,24,443,51384,0.006166934967041016,23,14162,23,1,,,Unknown
127,1739284577.695303,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,12893,4867,265984,24,443,51384,0.0013189315795898438,24,14289,24,0,,,Unknown
54,1739284577.695353,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,4867,12966,131072,16,51384,443,5.0067901611328125e-05,17,3036,17,0,,,Unknown
1434,1739284577.695551,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,12966,4867,265984,24,443,51384,0.00019788742065429688,25,15723,25,0,,,Unknown
1434,1739284577.696675,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,14346,4867,265984,24,443,51384,0.0011241436004638672,26,17157,26,0,,,Unknown
54,1739284577.69672,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,4867,15726,131072,16,51384,443,4.482269287109375e-05,18,3090,18,1,,,Unknown
1342,1739284577.699008,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,15726,4867,265984,24,443,51384,0.0022881031036376953,27,18499,27,0,,,Unknown
116,1739284577.701094,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,17014,4867,265984,24,443,51384,0.0020859241485595703,28,18615,28,0,,,Unknown
54,1739284577.701155,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,4867,17076,129536,16,51384,443,6.103515625e-05,19,3144,19,1,,,Unknown
89,1739284577.701932,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,4867,17076,129536,24,51384,443,0.0007770061492919922,20,3233,20,1,,,Unknown
1014,1739284577.703469,TLS,142.250.180.174,10.12.16.216,TCP,0x0303,7836,1896,268288,24,443,51391,0.0015370845794677734,10,9351,10,0,,,Unknown
66,1739284577.707462,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,0,0,64240,2,51392,443,0.00034809112548828125,21,3299,21,1,,,Unknown
54,1739284577.753409,TCP,10.12.16.216,142.250.180.174,TCP,Unknown,1896,8796,130048,16,51391,443,0.01924300193786621,8,959,8,0,,,Unknown
56,1739284577.757752,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,17076,4902,265984,16,443,51384,0.0026268959045410156,29,18671,29,0,,,Unknown
66,1739284577.762966,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51392,0.00521397590637207,30,18737,30,1,,,Unknown
54,1739284577.763063,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,1,1,131072,16,51392,443,9.703636169433594e-05,22,3353,22,1,,,Unknown
66,1739284577.763716,TCP,10.12.16.216,142.251.143.110,TCP,Unknown,0,0,64240,2,51393,443,0.00041294097900390625,1,66,1,1,,,Unknown
404,1739284577.764129,TLS,10.12.16.216,216.239.34.157,TCP,0x0301,1381,1,131072,24,51392,443,0.00041294097900390625,23,3757,23,1,,1.0,Unknown
66,1739284577.818739,TCP,142.251.143.110,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51393,0.0045778751373291016,1,66,1,1,,,Unknown
54,1739284577.818895,TCP,10.12.16.216,142.251.143.110,TCP,Unknown,1,1,131072,16,51393,443,0.00015616416931152344,2,120,2,1,,,Unknown
56,1739284577.819636,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51392,0.0007410049438476562,31,18793,31,1,,,Unknown
56,1739284577.819792,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,1,1731,268288,16,443,51392,0.00015592575073242188,32,18849,32,1,,,Unknown
463,1739284577.819797,TLS,10.12.16.216,142.251.143.110,TCP,0x0301,1381,1,131072,24,51393,443,5.0067901611328125e-06,3,583,3,1,,1.0,Unknown
1434,1739284577.840372,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,1,1731,268288,16,443,51392,0.02057504653930664,33,20283,33,1,,2.0,Unknown
1434,1739284577.840372,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,1381,1731,268288,24,443,51392,0.0,34,21717,34,1,,,Unknown
1434,1739284577.840372,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,2761,1731,268288,16,443,51392,0.0,35,23151,35,1,,,Unknown
1434,1739284577.840372,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,4141,1731,268288,24,443,51392,0.0,36,24585,36,1,,,Unknown
321,1739284577.840372,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,5521,1731,268288,24,443,51392,0.0,37,24906,37,1,,,Unknown
54,1739284577.840491,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,1731,5788,131072,16,51392,443,0.00011897087097167969,24,3811,24,0,,,Unknown
128,1739284577.844087,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,1731,5788,131072,24,51392,443,0.0035958290100097656,25,3939,25,1,,,Unknown
146,1739284577.844409,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,1805,5788,131072,24,51392,443,0.00032210350036621094,26,4085,26,0,,,Unknown
251,1739284577.844487,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,1897,5788,131072,24,51392,443,7.796287536621094e-05,27,4336,27,0,,,Unknown
56,1739284577.87464,TCP,142.251.143.110,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51393,0.0,2,122,2,1,,,Unknown
56,1739284577.87464,TCP,142.251.143.110,10.12.16.216,TCP,Unknown,1,1790,268288,16,443,51393,0.0,3,178,3,1,,,Unknown
1434,1739284577.895621,TLS,142.251.143.110,10.12.16.216,TCP,0x0303,1,1790,268288,16,443,51393,0.01877117156982422,4,1612,4,1,,2.0,Unknown
1434,1739284577.895621,TCP,142.251.143.110,10.12.16.216,TCP,Unknown,1381,1790,268288,24,443,51393,0.0,5,3046,5,1,,,Unknown
1434,1739284577.895621,TCP,142.251.143.110,10.12.16.216,TCP,Unknown,2761,1790,268288,16,443,51393,0.0,6,4480,6,1,,,Unknown
1434,1739284577.895621,TCP,142.251.143.110,10.12.16.216,TCP,Unknown,4141,1790,268288,24,443,51393,0.0,7,5914,7,1,,,Unknown
1434,1739284577.895621,TCP,142.251.143.110,10.12.16.216,TCP,Unknown,5521,1790,268288,16,443,51393,0.0,8,7348,8,1,,,Unknown
990,1739284577.895621,TLS,142.251.143.110,10.12.16.216,TCP,0x0303,6901,1790,268288,24,443,51393,0.0,9,8338,9,1,,,Unknown
54,1739284577.895762,TCP,10.12.16.216,142.251.143.110,TCP,Unknown,1790,7837,131072,16,51393,443,0.00014090538024902344,4,637,4,1,,,Unknown
128,1739284577.897005,TLS,10.12.16.216,142.251.143.110,TCP,0x0303,1790,7837,131072,24,51393,443,0.0012431144714355469,5,765,5,1,,,Unknown
56,1739284577.899664,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,5788,1897,268288,16,443,51392,0.002658843994140625,38,24962,38,1,,,Unknown
56,1739284577.904901,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,5788,2094,268288,16,443,51392,0.0013821125030517578,39,25018,39,1,,,Unknown
1001,1739284577.919861,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,5788,2094,268288,24,443,51392,0.014960050582885742,40,26019,40,1,,,Unknown
98,1739284577.919861,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,6735,2094,268288,24,443,51392,0.0,41,26117,41,1,,,Unknown
54,1739284577.919971,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,2094,6779,130048,16,51392,443,0.00010991096496582031,28,4390,28,0,,,Unknown
85,1739284577.920389,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,2094,6779,130048,24,51392,443,0.00041794776916503906,29,4475,29,1,,,Unknown
140,1739284577.923018,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,6779,2094,268288,24,443,51392,0.0026290416717529297,42,26257,42,1,,,Unknown
114,1739284577.923018,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,6865,2094,268288,24,443,51392,0.0,43,26371,43,0,,,Unknown
98,1739284577.923018,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,6925,2094,268288,24,443,51392,0.0,44,26469,44,0,,,Unknown
