packet_size,timestamp,protocol,ip_src,ip_dst,transport,tls_version,tcp_seq,tcp_ack,tcp_window,tcp_flags,tls_handshake_type,tls_cipher_suite,flow_size,flow_volume,inter_packet_time
1506.0,1740682932.537322,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,748172.0,3889.0,64128.0,16.0,Unknown,Unknown,690817.0,463.0,0.0006890296936035156
1506.0,1740682932.537322,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1141799.0,2780.0,64128.0,16.0,Unknown,Unknown,1055458.0,704.0,0.007389068603515625
1506.0,1740682932.537322,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1143251.0,2780.0,64128.0,24.0,Unknown,Unknown,1056964.0,705.0,0.0
54.0,1740682932.537361,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,751076.0,525824.0,16.0,Unknown,Unknown,9204.0,170.0,0.0006389617919921875
54.0,1740682932.53738,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1144703.0,525824.0,16.0,Unknown,Unknown,13296.0,246.0,0.007364034652709961
1506.0,1740682932.537692,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,751076.0,3889.0,64128.0,16.0,Unknown,Unknown,692323.0,464.0,0.000370025634765625
1506.0,1740682932.537692,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,752528.0,3889.0,64128.0,24.0,Unknown,Unknown,693829.0,465.0,0.0
1506.0,1740682932.537692,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,753980.0,3889.0,64128.0,16.0,Unknown,Unknown,695335.0,466.0,0.0
1506.0,1740682932.537692,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,755432.0,3889.0,64128.0,24.0,Unknown,Unknown,696841.0,467.0,0.0
54.0,1740682932.537721,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,756884.0,525824.0,16.0,Unknown,Unknown,9258.0,171.0,0.0003600120544433594
1506.0,1740682932.538493,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,756884.0,3889.0,64128.0,16.0,Unknown,Unknown,698347.0,468.0,0.0008008480072021484
1506.0,1740682932.538493,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,759788.0,3889.0,64128.0,16.0,Unknown,Unknown,699853.0,469.0,0.0
1506.0,1740682932.538493,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,761240.0,3889.0,64128.0,24.0,Unknown,Unknown,701359.0,470.0,0.0
54.0,1740682932.538514,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,762692.0,525824.0,16.0,Unknown,Unknown,9312.0,172.0,0.0007929801940917969
1506.0,1740682932.539314,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1146155.0,2780.0,64128.0,24.0,Unknown,Unknown,1058470.0,706.0,0.0019919872283935547
1506.0,1740682932.539314,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,762692.0,3889.0,64128.0,16.0,Unknown,Unknown,702865.0,471.0,0.0008211135864257812
1506.0,1740682932.539314,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,764144.0,3889.0,64128.0,24.0,Unknown,Unknown,704371.0,472.0,0.0
54.0,1740682932.53934,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1147607.0,525824.0,16.0,Unknown,Unknown,13350.0,247.0,0.0019600391387939453
54.0,1740682932.539349,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,765596.0,525824.0,16.0,Unknown,Unknown,9366.0,173.0,0.0008351802825927734
1506.0,1740682932.541748,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,765596.0,3889.0,64128.0,16.0,Unknown,Unknown,705877.0,473.0,0.0024340152740478516
1506.0,1740682932.541748,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,767048.0,3889.0,64128.0,24.0,Unknown,Unknown,707383.0,474.0,0.0
1506.0,1740682932.541748,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,768500.0,3889.0,64128.0,16.0,Unknown,Unknown,708889.0,475.0,0.0
1506.0,1740682932.541748,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,769952.0,3889.0,64128.0,24.0,Unknown,Unknown,710395.0,476.0,0.0
54.0,1740682932.541775,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,771404.0,525824.0,16.0,Unknown,Unknown,9420.0,174.0,0.0024259090423583984
1506.0,1740682932.542467,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,771404.0,3889.0,64128.0,16.0,Unknown,Unknown,711901.0,477.0,0.0007190704345703125
1506.0,1740682932.542467,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,772856.0,3889.0,64128.0,24.0,Unknown,Unknown,713407.0,478.0,0.0
1506.0,1740682932.542467,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1147607.0,2780.0,64128.0,16.0,Unknown,Unknown,1059976.0,707.0,0.003153085708618164
1506.0,1740682932.542467,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1149059.0,2780.0,64128.0,24.0,Unknown,Unknown,1061482.0,708.0,0.0
54.0,1740682932.54251,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,774308.0,525824.0,16.0,Unknown,Unknown,9474.0,175.0,0.0007350444793701172
54.0,1740682932.542528,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1150511.0,525824.0,16.0,Unknown,Unknown,13404.0,248.0,0.003187894821166992
1506.0,1740682932.542789,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,775760.0,3889.0,64128.0,24.0,Unknown,Unknown,714913.0,479.0,0.0003218650817871094
1506.0,1740682932.542789,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,777212.0,3889.0,64128.0,16.0,Unknown,Unknown,716419.0,480.0,0.0
1506.0,1740682932.542789,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,778664.0,3889.0,64128.0,24.0,Unknown,Unknown,717925.0,481.0,0.0
54.0,1740682932.542808,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,780116.0,525824.0,16.0,Unknown,Unknown,9528.0,176.0,0.0002980232238769531
1506.0,1740682932.546185,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,780116.0,3889.0,64128.0,16.0,Unknown,Unknown,719431.0,482.0,0.0033960342407226562
1506.0,1740682932.546185,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,781568.0,3889.0,64128.0,24.0,Unknown,Unknown,720937.0,483.0,0.0
1506.0,1740682932.546185,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,783020.0,3889.0,64128.0,16.0,Unknown,Unknown,722443.0,484.0,0.0
1506.0,1740682932.546185,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,784472.0,3889.0,64128.0,24.0,Unknown,Unknown,723949.0,485.0,0.0
1506.0,1740682932.546185,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1150511.0,2780.0,64128.0,16.0,Unknown,Unknown,1062988.0,709.0,0.0037178993225097656
1506.0,1740682932.546185,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1151963.0,2780.0,64128.0,24.0,Unknown,Unknown,1064494.0,710.0,0.0
1506.0,1740682932.546185,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,785924.0,3889.0,64128.0,16.0,Unknown,Unknown,725455.0,486.0,0.0
1506.0,1740682932.546185,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,787376.0,3889.0,64128.0,24.0,Unknown,Unknown,726961.0,487.0,0.0
54.0,1740682932.546271,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,788828.0,525824.0,16.0,Unknown,Unknown,9582.0,177.0,0.0034630298614501953
54.0,1740682932.546303,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1153415.0,525824.0,16.0,Unknown,Unknown,13458.0,249.0,0.0037751197814941406
1506.0,1740682932.549951,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,788828.0,3889.0,64128.0,16.0,Unknown,Unknown,728467.0,488.0,0.0037660598754882812
1506.0,1740682932.549951,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,791732.0,3889.0,64128.0,16.0,Unknown,Unknown,729973.0,489.0,0.0
1506.0,1740682932.549951,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,793184.0,3889.0,64128.0,24.0,Unknown,Unknown,731479.0,490.0,0.0
54.0,1740682932.55001,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,794636.0,525824.0,16.0,Unknown,Unknown,9636.0,178.0,0.003738880157470703
1506.0,1740682932.556564,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,794636.0,3889.0,64128.0,16.0,Unknown,Unknown,732985.0,491.0,0.006613016128540039
1506.0,1740682932.556564,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,796088.0,3889.0,64128.0,24.0,Unknown,Unknown,734491.0,492.0,0.0
1506.0,1740682932.556564,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1154867.0,2780.0,64128.0,24.0,Unknown,Unknown,1066000.0,711.0,0.01037907600402832
54.0,1740682932.556632,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,797540.0,525824.0,16.0,Unknown,Unknown,9690.0,179.0,0.0066220760345458984
54.0,1740682932.556654,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1156319.0,525824.0,16.0,Unknown,Unknown,13512.0,250.0,0.010350942611694336
1506.0,1740682932.557319,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,797540.0,3889.0,64128.0,16.0,Unknown,Unknown,735997.0,493.0,0.0007548332214355469
1506.0,1740682932.557319,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,800444.0,3889.0,64128.0,16.0,Unknown,Unknown,737503.0,494.0,0.0
1506.0,1740682932.557319,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,801896.0,3889.0,64128.0,24.0,Unknown,Unknown,739009.0,495.0,0.0
54.0,1740682932.557364,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,803348.0,525824.0,16.0,Unknown,Unknown,9744.0,180.0,0.0007319450378417969
1506.0,1740682932.557606,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,803348.0,3889.0,64128.0,16.0,Unknown,Unknown,740515.0,496.0,0.00028705596923828125
1506.0,1740682932.557606,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,804800.0,3889.0,64128.0,24.0,Unknown,Unknown,742021.0,497.0,0.0
1506.0,1740682932.557606,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,806252.0,3889.0,64128.0,16.0,Unknown,Unknown,743527.0,498.0,0.0
1506.0,1740682932.557606,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,807704.0,3889.0,64128.0,24.0,Unknown,Unknown,745033.0,499.0,0.0
54.0,1740682932.557637,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,809156.0,525824.0,16.0,Unknown,Unknown,9798.0,181.0,0.00027298927307128906
1506.0,1740682932.55794,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1156319.0,2780.0,64128.0,16.0,Unknown,Unknown,1067506.0,712.0,0.0013759136199951172
1506.0,1740682932.55794,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1157771.0,2780.0,64128.0,24.0,Unknown,Unknown,1069012.0,713.0,0.0
1506.0,1740682932.55794,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,809156.0,3889.0,64128.0,16.0,Unknown,Unknown,746539.0,500.0,0.00033402442932128906
54.0,1740682932.557979,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1159223.0,525824.0,16.0,Unknown,Unknown,13566.0,251.0,0.0013251304626464844
54.0,1740682932.557997,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,812060.0,525824.0,16.0,Unknown,Unknown,9852.0,182.0,0.0003600120544433594
1506.0,1740682932.559602,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,812060.0,3889.0,64128.0,16.0,Unknown,Unknown,748045.0,501.0,0.0016620159149169922
1506.0,1740682932.559602,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,813512.0,3889.0,64128.0,24.0,Unknown,Unknown,749551.0,502.0,0.0
1506.0,1740682932.559602,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,814964.0,3889.0,64128.0,16.0,Unknown,Unknown,751057.0,503.0,0.0
1506.0,1740682932.559602,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,816416.0,3889.0,64128.0,24.0,Unknown,Unknown,752563.0,504.0,0.0
1506.0,1740682932.559602,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,817868.0,3889.0,64128.0,16.0,Unknown,Unknown,754069.0,505.0,0.0
1506.0,1740682932.559602,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,819320.0,3889.0,64128.0,24.0,Unknown,Unknown,755575.0,506.0,0.0
1506.0,1740682932.559602,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1159223.0,2780.0,64128.0,16.0,Unknown,Unknown,1070518.0,714.0,0.0016620159149169922
1506.0,1740682932.559602,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1160675.0,2780.0,64128.0,24.0,Unknown,Unknown,1072024.0,715.0,0.0
54.0,1740682932.559695,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,820772.0,525824.0,16.0,Unknown,Unknown,9906.0,183.0,0.0016980171203613281
54.0,1740682932.559724,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1162127.0,525824.0,16.0,Unknown,Unknown,13620.0,252.0,0.001744985580444336
1506.0,1740682932.559943,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,820772.0,3889.0,64128.0,16.0,Unknown,Unknown,757081.0,507.0,0.0003409385681152344
1506.0,1740682932.559943,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,822224.0,3889.0,64128.0,24.0,Unknown,Unknown,758587.0,508.0,0.0
1506.0,1740682932.559943,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,823676.0,3889.0,64128.0,16.0,Unknown,Unknown,760093.0,509.0,0.0
1506.0,1740682932.559943,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,825128.0,3889.0,64128.0,24.0,Unknown,Unknown,761599.0,510.0,0.0
68.0,1740682932.559943,TCP,13.107.139.11,192.168.178.140,TCP,Unknown,6657.0,892813.0,4193280.0,16.0,Unknown,Unknown,23862.0,321.0,0.0857088565826416
68.0,1740682932.559943,TCP,13.107.139.11,192.168.178.140,TCP,Unknown,6657.0,892813.0,4193280.0,16.0,Unknown,Unknown,23930.0,322.0,0.0
68.0,1740682932.559943,TCP,13.107.139.11,192.168.178.140,TCP,Unknown,6657.0,892813.0,4193280.0,16.0,Unknown,Unknown,23998.0,323.0,0.0
68.0,1740682932.559943,TCP,13.107.139.11,192.168.178.140,TCP,Unknown,6657.0,892813.0,4193280.0,16.0,Unknown,Unknown,24066.0,324.0,0.0
1494.0,1740682932.56002,TCP,192.168.178.140,13.107.139.11,TCP,Unknown,892813.0,6657.0,131840.0,16.0,Unknown,Unknown,966900.0,652.0,0.08559489250183105
1077.0,1740682932.560048,TCP,192.168.178.140,13.107.139.11,TCP,Unknown,894253.0,6657.0,131840.0,16.0,Unknown,Unknown,967977.0,653.0,2.8133392333984375e-05
1494.0,1740682932.56006,TCP,192.168.178.140,13.107.139.11,TCP,Unknown,895276.0,6657.0,131840.0,16.0,Unknown,Unknown,969471.0,654.0,1.1920928955078125e-05
1006.0,1740682932.56006,TCP,192.168.178.140,13.107.139.11,TCP,Unknown,896716.0,6657.0,131840.0,16.0,Unknown,Unknown,970477.0,655.0,0.0
1494.0,1740682932.560078,TCP,192.168.178.140,13.107.139.11,TCP,Unknown,897668.0,6657.0,131840.0,16.0,Unknown,Unknown,971971.0,656.0,1.7881393432617188e-05
959.0,1740682932.560078,TCP,192.168.178.140,13.107.139.11,TCP,Unknown,899108.0,6657.0,131840.0,16.0,Unknown,Unknown,972930.0,657.0,0.0
1494.0,1740682932.560096,TCP,192.168.178.140,13.107.139.11,TCP,Unknown,948973.0,6657.0,131840.0,16.0,Unknown,Unknown,974424.0,658.0,1.811981201171875e-05
54.0,1740682932.560107,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,826580.0,525824.0,16.0,Unknown,Unknown,9960.0,184.0,0.0004119873046875
1506.0,1740682932.561455,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,828032.0,3889.0,64128.0,24.0,Unknown,Unknown,763105.0,511.0,0.0015120506286621094
1506.0,1740682932.561455,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,829484.0,3889.0,64128.0,16.0,Unknown,Unknown,764611.0,512.0,0.0
54.0,1740682932.561471,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,830936.0,525824.0,16.0,Unknown,Unknown,10014.0,185.0,0.001363992691040039
1506.0,1740682932.566553,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,830936.0,3889.0,64128.0,24.0,Unknown,Unknown,766117.0,513.0,0.005098104476928711
1506.0,1740682932.566553,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1162127.0,2780.0,64128.0,16.0,Unknown,Unknown,1073530.0,716.0,0.006951093673706055
1506.0,1740682932.566553,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1163579.0,2780.0,64128.0,24.0,Unknown,Unknown,1075036.0,717.0,0.0
1506.0,1740682932.566553,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,832388.0,3889.0,64128.0,16.0,Unknown,Unknown,767623.0,514.0,0.0
54.0,1740682932.566626,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,833840.0,525824.0,16.0,Unknown,Unknown,10068.0,186.0,0.005155086517333984
54.0,1740682932.566642,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1165031.0,525824.0,16.0,Unknown,Unknown,13674.0,253.0,0.0069179534912109375
1506.0,1740682932.5668,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,833840.0,3889.0,64128.0,24.0,Unknown,Unknown,769129.0,515.0,0.00024700164794921875
1506.0,1740682932.5668,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,835292.0,3889.0,64128.0,16.0,Unknown,Unknown,770635.0,516.0,0.0
1506.0,1740682932.5668,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,836744.0,3889.0,64128.0,24.0,Unknown,Unknown,772141.0,517.0,0.0
68.0,1740682932.5668,TCP,13.107.139.11,192.168.178.140,TCP,Unknown,6657.0,892813.0,4193280.0,16.0,Unknown,Unknown,24134.0,325.0,0.006857156753540039
1494.0,1740682932.566831,TCP,192.168.178.140,13.107.139.11,TCP,Unknown,950413.0,6657.0,131840.0,16.0,Unknown,Unknown,975918.0,659.0,0.006735086441040039
54.0,1740682932.566843,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,838196.0,525824.0,16.0,Unknown,Unknown,10122.0,187.0,0.00021696090698242188
1506.0,1740682932.56717,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,838196.0,3889.0,64128.0,16.0,Unknown,Unknown,773647.0,518.0,0.00036978721618652344
1506.0,1740682932.56717,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,839648.0,3889.0,64128.0,24.0,Unknown,Unknown,775153.0,519.0,0.0
1506.0,1740682932.56717,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,841100.0,3889.0,64128.0,16.0,Unknown,Unknown,776659.0,520.0,0.0
1506.0,1740682932.56717,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,842552.0,3889.0,64128.0,24.0,Unknown,Unknown,778165.0,521.0,0.0
54.0,1740682932.567183,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,844004.0,525824.0,16.0,Unknown,Unknown,10176.0,188.0,0.0003399848937988281
1506.0,1740682932.567442,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1165031.0,2780.0,64128.0,16.0,Unknown,Unknown,1076542.0,718.0,0.000888824462890625
1506.0,1740682932.567442,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1166483.0,2780.0,64128.0,24.0,Unknown,Unknown,1078048.0,719.0,0.0
68.0,1740682932.567442,TCP,13.107.139.11,192.168.178.140,TCP,Unknown,6657.0,892813.0,4193280.0,16.0,Unknown,Unknown,24202.0,326.0,0.0006418228149414062
1494.0,1740682932.567454,TCP,192.168.178.140,13.107.139.11,TCP,Unknown,951853.0,6657.0,131840.0,16.0,Unknown,Unknown,977412.0,660.0,0.0006229877471923828
54.0,1740682932.567463,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1167935.0,525824.0,16.0,Unknown,Unknown,13728.0,254.0,0.0008208751678466797
1506.0,1740682932.568593,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,845456.0,3889.0,64128.0,24.0,Unknown,Unknown,779671.0,522.0,0.0014231204986572266
1506.0,1740682932.568593,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,846908.0,3889.0,64128.0,16.0,Unknown,Unknown,781177.0,523.0,0.0
1506.0,1740682932.568593,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,848360.0,3889.0,64128.0,24.0,Unknown,Unknown,782683.0,524.0,0.0
1506.0,1740682932.568593,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,849812.0,3889.0,64128.0,16.0,Unknown,Unknown,784189.0,525.0,0.0
54.0,1740682932.568611,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,852716.0,525824.0,16.0,Unknown,Unknown,10230.0,189.0,0.0014278888702392578
1506.0,1740682932.568899,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1167935.0,2780.0,64128.0,16.0,Unknown,Unknown,1079554.0,720.0,0.0014569759368896484
1506.0,1740682932.568899,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,852716.0,3889.0,64128.0,16.0,Unknown,Unknown,785695.0,526.0,0.0003058910369873047
1506.0,1740682932.568899,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,854168.0,3889.0,64128.0,24.0,Unknown,Unknown,787201.0,527.0,0.0
54.0,1740682932.568914,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1170839.0,525824.0,16.0,Unknown,Unknown,13782.0,255.0,0.0014510154724121094
54.0,1740682932.568923,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,855620.0,525824.0,16.0,Unknown,Unknown,10284.0,190.0,0.0003120899200439453
1506.0,1740682932.569274,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,855620.0,3889.0,64128.0,16.0,Unknown,Unknown,788707.0,528.0,0.0003750324249267578
1506.0,1740682932.569274,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,857072.0,3889.0,64128.0,24.0,Unknown,Unknown,790213.0,529.0,0.0
1506.0,1740682932.569274,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,858524.0,3889.0,64128.0,16.0,Unknown,Unknown,791719.0,530.0,0.0
1506.0,1740682932.569274,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,859976.0,3889.0,64128.0,24.0,Unknown,Unknown,793225.0,531.0,0.0
54.0,1740682932.569302,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,861428.0,525824.0,16.0,Unknown,Unknown,10338.0,191.0,0.0003790855407714844
1506.0,1740682932.57008,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,861428.0,3889.0,64128.0,16.0,Unknown,Unknown,794731.0,532.0,0.0008060932159423828
1506.0,1740682932.57008,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,862880.0,3889.0,64128.0,24.0,Unknown,Unknown,796237.0,533.0,0.0
1506.0,1740682932.57008,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1170839.0,2780.0,64128.0,16.0,Unknown,Unknown,1081060.0,721.0,0.0011811256408691406
1506.0,1740682932.57008,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1172291.0,2780.0,64128.0,24.0,Unknown,Unknown,1082566.0,722.0,0.0
54.0,1740682932.57011,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,864332.0,525824.0,16.0,Unknown,Unknown,10392.0,192.0,0.0008080005645751953
54.0,1740682932.570123,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1173743.0,525824.0,16.0,Unknown,Unknown,13836.0,256.0,0.0012090206146240234
1506.0,1740682932.570391,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,864332.0,3889.0,64128.0,16.0,Unknown,Unknown,797743.0,534.0,0.0003108978271484375
1506.0,1740682932.570391,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,865784.0,3889.0,64128.0,24.0,Unknown,Unknown,799249.0,535.0,0.0
1506.0,1740682932.570391,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,868688.0,3889.0,64128.0,24.0,Unknown,Unknown,800755.0,536.0,0.0
54.0,1740682932.57041,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,870140.0,525824.0,16.0,Unknown,Unknown,10446.0,193.0,0.0002999305725097656
1506.0,1740682932.570737,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,870140.0,3889.0,64128.0,16.0,Unknown,Unknown,802261.0,537.0,0.0003459453582763672
1506.0,1740682932.570737,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,871592.0,3889.0,64128.0,24.0,Unknown,Unknown,803767.0,538.0,0.0
1506.0,1740682932.570737,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,873044.0,3889.0,64128.0,16.0,Unknown,Unknown,805273.0,539.0,0.0
1506.0,1740682932.570737,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,874496.0,3889.0,64128.0,24.0,Unknown,Unknown,806779.0,540.0,0.0
54.0,1740682932.570766,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,875948.0,525824.0,16.0,Unknown,Unknown,10500.0,194.0,0.0003559589385986328
1506.0,1740682932.571107,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1173743.0,2780.0,64128.0,16.0,Unknown,Unknown,1084072.0,723.0,0.0010268688201904297
1506.0,1740682932.571107,TCP,78.134.83.114,192.168.178.140,TCP,Unknown,1175195.0,2780.0,64128.0,24.0,Unknown,Unknown,1085578.0,724.0,0.0
1506.0,1740682932.571107,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,875948.0,3889.0,64128.0,16.0,Unknown,Unknown,808285.0,541.0,0.000370025634765625
1506.0,1740682932.571107,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,877400.0,3889.0,64128.0,24.0,Unknown,Unknown,809791.0,542.0,0.0
54.0,1740682932.571141,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,2780.0,1176647.0,525824.0,16.0,Unknown,Unknown,13890.0,257.0,0.0010180473327636719
54.0,1740682932.571157,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,878852.0,525824.0,16.0,Unknown,Unknown,10554.0,195.0,0.0003910064697265625
1506.0,1740682932.571869,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,878852.0,3889.0,64128.0,16.0,Unknown,Unknown,811297.0,543.0,0.0007619857788085938
1506.0,1740682932.571869,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,880304.0,3889.0,64128.0,24.0,Unknown,Unknown,812803.0,544.0,0.0
1506.0,1740682932.571869,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,881756.0,3889.0,64128.0,16.0,Unknown,Unknown,814309.0,545.0,0.0
1506.0,1740682932.571869,TCP,78.134.83.233,192.168.178.140,TCP,Unknown,883208.0,3889.0,64128.0,24.0,Unknown,Unknown,815815.0,546.0,0.0
54.0,1740682932.571893,TCP,192.168.178.140,78.134.83.233,TCP,Unknown,3889.0,884660.0,525824.0,16.0,Unknown,Unknown,10608.0,196.0,0.0007359981536865234
