packet_size,timestamp,protocol,ip_src,ip_dst,transport,tls_version,tcp_seq,tcp_ack,tcp_window,tcp_flags,tls_handshake_type,tls_cipher_suite,flow_size,flow_volume,inter_packet_time
309.0,1741014932.440607,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,23172.0,100.0,0.00025200843811035156
66.0,1741014932.500791,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,42809.0,105.0,2.2060179710388184
627.0,1741014932.501588,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,43436.0,106.0,0.0007970333099365234
627.0,1741014932.501588,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,44063.0,107.0,0.0
87.0,1741014932.527452,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,23259.0,101.0,0.08684492111206055
1285.0,1741014937.675888,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,44093.0,55.0,11.754430055618286
1292.0,1741014937.675948,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,45385.0,56.0,5.984306335449219e-05
1292.0,1741014937.676017,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,46677.0,57.0,6.914138793945312e-05
1292.0,1741014937.676028,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,47969.0,58.0,1.0967254638671875e-05
1292.0,1741014937.676038,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,49261.0,59.0,1.0013580322265625e-05
1292.0,1741014937.676052,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,50553.0,60.0,1.4066696166992188e-05
310.0,1741014937.676065,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,50863.0,61.0,1.2874603271484375e-05
1285.0,1741014937.676585,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,52148.0,62.0,0.0005199909210205078
1292.0,1741014937.67661,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,53440.0,63.0,2.5033950805664062e-05
1292.0,1741014937.676625,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,54732.0,64.0,1.5020370483398438e-05
1292.0,1741014937.67664,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,56024.0,65.0,1.5020370483398438e-05
1292.0,1741014937.676654,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,57316.0,66.0,1.4066696166992188e-05
1292.0,1741014937.685986,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,58608.0,67.0,0.009331941604614258
1292.0,1741014937.68607,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,59900.0,68.0,8.392333984375e-05
1206.0,1741014937.686092,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,61106.0,69.0,2.193450927734375e-05
75.0,1741014937.759527,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,13043.0,45.0,11.763969898223877
68.0,1741014937.773911,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,13111.0,46.0,0.014384031295776367
75.0,1741014937.783019,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,61181.0,70.0,0.09692716598510742
737.0,1741014937.835525,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,13848.0,47.0,0.061614036560058594
141.0,1741014937.835525,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,13989.0,48.0,0.0
81.0,1741014937.856225,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,61262.0,71.0,0.07320594787597656
691.0,1741014937.883051,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,14680.0,49.0,0.047525882720947266
80.0,1741014937.883051,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,14760.0,50.0,0.0
81.0,1741014937.905078,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,61343.0,72.0,0.04885292053222656
68.0,1741014937.931113,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,14828.0,51.0,0.04806208610534668
68.0,1741014937.980418,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,14896.0,52.0,0.049304962158203125
309.0,1741014938.509388,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,23568.0,102.0,5.981935977935791
309.0,1741014938.509694,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,23877.0,103.0,0.00030612945556640625
66.0,1741014938.570392,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,44129.0,108.0,6.068803787231445
627.0,1741014938.570392,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,44756.0,109.0,0.0
627.0,1741014938.570392,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,45383.0,110.0,0.0
87.0,1741014938.59763,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,23964.0,104.0,0.0879359245300293
64.0,1741014938.656963,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,45447.0,111.0,0.08657121658325195
87.0,1741014938.688311,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,24051.0,105.0,0.09068107604980469
780.0,1741014940.349444,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,62123.0,73.0,2.444365978240967
74.0,1741014940.434689,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,14970.0,53.0,2.454271078109741
75.0,1741014940.455769,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,62198.0,74.0,0.10632514953613281
738.0,1741014940.463555,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,15708.0,54.0,0.028866052627563477
290.0,1741014940.463555,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,15998.0,55.0,0.0
81.0,1741014940.480555,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,62279.0,75.0,0.024785995483398438
68.0,1741014940.554162,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,16066.0,56.0,0.0906069278717041
1285.0,1741014942.403917,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,63564.0,76.0,1.9233620166778564
1292.0,1741014942.403984,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,64856.0,77.0,6.699562072753906e-05
1292.0,1741014942.403995,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,66148.0,78.0,1.0967254638671875e-05
1074.0,1741014942.404005,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,67222.0,79.0,1.0013580322265625e-05
74.0,1741014942.478614,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,16140.0,57.0,1.9244520664215088
75.0,1741014942.503721,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,67297.0,80.0,0.0997159481048584
738.0,1741014942.521585,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,16878.0,58.0,0.042970895767211914
220.0,1741014942.522551,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,17098.0,59.0,0.0009660720825195312
81.0,1741014942.544188,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,67378.0,81.0,0.040467023849487305
68.0,1741014942.622766,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,17166.0,60.0,0.10021495819091797
1285.0,1741014942.956391,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,68663.0,82.0,0.4122030735015869
1292.0,1741014942.956433,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,69955.0,83.0,4.1961669921875e-05
776.0,1741014942.956446,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,70731.0,84.0,1.2874603271484375e-05
74.0,1741014943.03923,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,17240.0,61.0,0.41646409034729004
75.0,1741014943.058993,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,70806.0,85.0,0.10254716873168945
739.0,1741014943.065668,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,17979.0,62.0,0.026437997817993164
314.0,1741014943.066177,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,18293.0,63.0,0.0005087852478027344
81.0,1741014943.091579,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,70887.0,86.0,0.032585859298706055
68.0,1741014943.165656,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,18361.0,64.0,0.09947919845581055
1285.0,1741014945.234883,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,72172.0,87.0,2.1433041095733643
1292.0,1741014945.234961,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,73464.0,88.0,7.796287536621094e-05
1292.0,1741014945.234974,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,74756.0,89.0,1.2874603271484375e-05
638.0,1741014945.234986,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,75394.0,90.0,1.2159347534179688e-05
74.0,1741014945.310877,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,18435.0,65.0,2.145220994949341
75.0,1741014945.330262,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,75469.0,91.0,0.09527587890625
742.0,1741014945.346203,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19177.0,66.0,0.03532600402832031
249.0,1741014945.346203,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19426.0,67.0,0.0
81.0,1741014945.363543,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,75550.0,92.0,0.03328108787536621
68.0,1741014945.437368,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19494.0,68.0,0.09116482734680176
309.0,1741014949.168017,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,24360.0,106.0,10.479705810546875
309.0,1741014949.16813,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,24669.0,107.0,0.00011301040649414062
67.0,1741014949.228663,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,45514.0,112.0,10.571699857711792
627.0,1741014949.228663,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,46141.0,113.0,0.0
66.0,1741014949.238272,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,46207.0,114.0,0.009608983993530273
627.0,1741014949.238272,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,46834.0,115.0,0.0
87.0,1741014949.244382,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,24756.0,108.0,0.07625198364257812
1285.0,1741014950.795824,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,76835.0,93.0,5.432281017303467
151.0,1741014950.79598,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,76986.0,94.0,0.00015592575073242188
74.0,1741014950.88952,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19568.0,69.0,5.4521520137786865
75.0,1741014950.910921,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,77061.0,95.0,0.11494112014770508
749.0,1741014950.933914,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20317.0,70.0,0.04439401626586914
81.0,1741014950.959594,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,77142.0,96.0,0.04867291450500488
68.0,1741014951.033926,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20385.0,71.0,0.10001206398010254
60.0,1741014952.141384,TCP,20.199.120.182,192.168.20.132,TCP,Unknown,742.0,268.0,7525.0,16.0,Unknown,Unknown,120.0,2.0,31.798531770706177
309.0,1741014952.154015,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,25065.0,109.0,2.909633159637451
309.0,1741014952.154206,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,25374.0,110.0,0.00019097328186035156
66.0,1741014952.216746,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,46900.0,116.0,2.9784741401672363
627.0,1741014952.216746,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,47527.0,117.0,0.0
627.0,1741014952.224017,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,48154.0,118.0,0.00727081298828125
87.0,1741014952.2412,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,25461.0,111.0,0.08699393272399902
1285.0,1741014956.811115,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,78427.0,97.0,5.851521015167236
1292.0,1741014956.811392,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,79719.0,98.0,0.0002770423889160156
1292.0,1741014956.811412,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,81011.0,99.0,2.002716064453125e-05
1292.0,1741014956.811427,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,82303.0,100.0,1.5020370483398438e-05
1292.0,1741014956.811459,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,83595.0,101.0,3.1948089599609375e-05
1140.0,1741014956.811473,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,84735.0,102.0,1.3828277587890625e-05
74.0,1741014956.88588,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20459.0,72.0,5.851953983306885
75.0,1741014956.905793,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,84810.0,103.0,0.09432005882263184
742.0,1741014956.919643,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21201.0,73.0,0.03376293182373047
266.0,1741014956.919643,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21467.0,74.0,0.0
309.0,1741014956.925635,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,25770.0,112.0,4.684435129165649
309.0,1741014956.925792,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,26079.0,113.0,0.00015687942504882812
81.0,1741014956.939032,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,84891.0,104.0,0.033239126205444336
66.0,1741014956.986229,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,48220.0,119.0,4.762212038040161
627.0,1741014956.986523,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,48847.0,120.0,0.00029397010803222656
627.0,1741014956.987253,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,49474.0,121.0,0.0007300376892089844
87.0,1741014957.005267,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,26166.0,114.0,0.07947492599487305
68.0,1741014957.0135,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21535.0,75.0,0.0938570499420166
1285.0,1741014959.110101,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,86176.0,105.0,2.1710689067840576
